,ProductId,UserId,ProfileName,Time,Summary,Text
62,B000ARTNR4,A1CWQ5A9IFPIME,"A. Thompson ""music fan""",1303430400,"Very useful with true Lactose Intolerance.  Be aware, this is mostly sugar, NOT made from milk.","If your child is truly lactose intolerant, this product is great.  If fussiness/gas is an issue, then consider staying with Similac Advance or another formula that is made primarily with **milk**.  This product did seem to create less fussiness in our baby, but honestly I think the Dr Brown bottles made a bigger impact.  Make your own trade-off between fussiness vs. nutrition, just be aware of which formulas are made with corn sweeteners and which are truly milk-based.<br /><br />It's misleading for the company to label the product as ""milk-based"" when it has minor ingredients ""derived from"" milk.  Read the list of ingredients (below).  I found the ingredients on the parent company's website (Abbott Nutrition).  Don't try to find the ingredients list on the Simlac website -- it's not there (perhaps for good reason).<br /><br />SIMILAC SENSITIVE Ingredients:<br />Corn Maltodextrin, Sugar (Sucrose), Milk Protein Isolate, High Oleic Safflower Oil, Soy Oil, Coconut Oil, Galactooligosaccharides*. Less than 1.0% of the Following: C. Cohnii Oil, M. Alpina Oil, Beta-Carotene, Lutein, Lycopene, Calcium Phosphate, Potassium Citrate, Modified Corn Starch, Potassium Chloride, Magnesium Chloride, Monoglycerides, Soy Lecithin, Carrageenan, Calcium Carbonate, Ascorbic Acid, Choline Chloride, Sodium Chloride, Ferrous Sulfate, Choline Bitartrate, Taurine, m-Inositol, dl-Alpha-Tocopheryl Acetate, Zinc Sulfate, L-Carnitine, Niacinamide, Calcium Pantothenate, Cupric Sulfate, Thiamine Chloride Hydrochloride, Vitamin A Palmitate, Riboflavin, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Potassium Iodide, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Cyanocobalamin, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).<br />* Sourced from milk (GOS).<br /> A source of docosahexaenoic acid (DHA).<br /> A source of arachidonic acid (ARA).<br /><br />SIMILAC ADVANCE Ingredients:<br />Nonfat Milk, Lactose, High Oleic Safflower Oil, Soy Oil, Coconut Oil, Galactooligosaccharides*, Whey Protein Concentrate. Less than 0.5% of the Following: C. Cohnii Oil, M. Alpina Oil, Beta-Carotene, Lutein, Lycopene, Ascorbic Acid, Calcium Carbonate, Potassium Citrate, Soy Lecithin, Monoglycerides, Potassium Chloride, Carageenan, Magnesium Chloride, Ferrous Sulfate, Choline Bitartrate, Choline Chloride, Taurine, Calcium Phosphate, Potassium Phosphate, m-Inositol, Zinc Sulfate, Niacinamide, d-Alpha-Tocopheryl Acetate, Calcium Pantothenate, L-Carnitine, Riboflavin, Vitamin A Palmitate, Cupric Sulfate, Thiamine Chloride Hydrochloride, Pyridoxine Hydrochloride, Folic Acid, Manganese Sulfate, Phylloquinone, Biotin, Sodium Selenate, Vitamin D3, Cyanocobalamin, Sodium Chloride, Potassium Hydroxide, and Nucleotides (Adenosine 5'-Monophosphate, Cytidine 5'-Monophosphate, Disodium Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).<br />* Sourced from milk (GOS)<br /> A source of docosahexaenoic acid (DHA).<br /> A source of arachidonic acid (ARA).<br />Guanosine 5'-Monophosphate, Disodium Uridine 5'-Monophosphate).<br />* Sourced from milk (GOS)<br /> A source of docosahexaenoic acid (DHA).<br /> A source of arachidonic acid (ARA)."
63,B0016FY6H6,A1QCP3UXNAN8FJ,Annapolisgirl,1292025600,Great pick me up on the go - hot or cold!,"I really enjoy this tea because it's not to sweet and it's easy to use.  I carry it and my mug with me and just add hot or cold water, depending upon my mood.  I find that it gives me just the right kind of energy and it can even hold my hunger between meals. A real great thing because I watch my calories.  And of course, green tea is full of antioxidants."
64,B008ZRKZSM,A3FKWR9NF74XWD,"Fred Dearman ""Crunch""",1322438400,"Okay, tasty enough for lo fat","I found the taste to be satisfactory, especially for the reduction in calories.  I didn't mix it right the first time I had to end up making double, which I ate of course.  Ultimately, I decided that I really like crunchy peanut butter the best.  However, my belly will welcome the PB2 just fine."
65,B0016BFR4G,A3B1HFF2NIOUA7,Rusk Reeder,1238371200,Great Green Tea at a Great Price,"Uncle Lee's Green Tea is about on par with Tazo Green Tea.  They are the two best green teas I've had.  I agree with the other reviewer that it isn't bitter or stale like many green teas.<br /><br />I gave some to my mother and it has quickly become her favorite.  Now she knows that there are differences in teas.  She won't go back to Lipton and other big names.  Tazo green tea might just edge it out, but Uncle Lee's is considerably less expensive."
66,B003VXFK44,A19P6UUJKZYC6G,Dr. Donald A. Hawley,1317772800,Tasty but Expensive,"This is a great flavored coffee nevertheless, K-cups are getting too expensive for everyday home use.  I am now using the filler and using my own ground coffee much of the time. It's also helpful to look for other price alternatives."
67,B0001FQVCA,A8INT3NMHRUS4,"Kimberly J. Karas ""a New England mom""",1349654400,Addictive!,"I am in love with this hazelnut spread made with skim milk and cocoa.  Grownups and kids both enjoy and it's a nice way to get picky eaters to consume whole grain breads.  Don't let the healthy breakfast commercials fool you, there is a ton of sugar in the recommended serving size.  My answer to that is that I don't indulge in the recommended serving size of two tablespoons.  You can get by with less and it's still a tasty way to start the day.  I am hooked on this stuff and my local market doesn't always have it in stock.  I went to two stores that didn't have it and resolved to buy it here on Amazon.  Big jar, twice the size of the tiny ones at my local stores.  It should last me a while but next time I'm ordering double jar package!"
68,B001CGTN1I,A3JK1C09AKE1I0,Aaron M.,1340236800,"Excellent Quality, Excellent Service","Title says it all, a Excellent quality product and Excellent service at a fair price. Product came ahead of time and as expected."
69,B000HDMUQ2,A1B1QMGK8VYG80,Dan Seidman,1308787200,ABSOLUTELY VILE!!!,"Imagine taking some kids' playground chalk, perhaps that tan colored one and grinding it into powder with plenty of chunks. Then scoop it up and put it in your mouth.<br /><br />That's how disgusting this bar is.<br /><br />I have no idea how and who is rating this as flavorful, IT HAS NONE. I've done nutritional coaching for 30 years and watched healthy foods progress from painfully bad to barely edible to excellent.<br /><br />This neanderthal-era gluten free bar is so bad I want to go to my local grocery store, take all the boxes off off the shelf and hide them in a different part of the store (perhaps, if there's a trash compactor?) just to protect people from the experience my daughter had with this product.<br /><br />Save your money for these ridiculously expensive and spend it on anything else.<br /><br />""Enjoy Life"" bars? Being ill is better than putting this garbage in your mouth."
70,B000J2DQ46,A1EE44Y697L7W5,I. Reed,1291852800,Decent canned clam chowder,"I've had better canned clam chowder.  Bookbinders is one that comes to mind.  I don't buy the ones with preservatives or a long list of ingredients, so my choice is limited.  For this one, if I add just half a can of milk and a pat of butter, along with some extra sea salt, it's ok.  The longer it is gently heated -- not simmered or boiled -- to let the flavors mingle, the better it becomes.  More clams and potatoes would improve it.  As it is, the ingredients were skimpy."
71,B0025ULYKI,A2K05W5ZQQH7VI,"Jackie D. Depalm ""jackie d""",1315440000,Uncle Ray's Kosher Dill Potato chips,"These are hard to find, but worth the trouble.  Very tasty and very reasonably priced.  Love the product, and received very quickly."
72,B00141UC9I,ALPQOXCRF3SSH,C. Scibetta,1296604800,Exactly as promised,I got exactly what I anticipated I would.  My dogs start every single day with a Dogswell Happy Hips Chicken strip.
73,B0081GVC98,A1L812DW0UY9PJ,nora,1348444800,EEEWWWW,"These flavors are so realistic! The rotten egg and sprout flavors almost made me vomit! now when i think of the rotten egg, i feel dizzy. The cake, roasted marshmallow, and cherry ones are SO good though! i would recomand this to anyone!<br />P.S. try the black ones!"
74,B0032K3OI0,A10HQIH42AZKGP,retiredgal,1293667200,love this granola,"with celiac disease, i have problems with travelling and finding appropriate breakfast foods.  love this granola and it is perfect with yogurt.  just wish i could get it in a large box rather than individual packets for home use.  thanks gluten freeda!"
75,B003VXFK44,A1J1XVORAUYTTV,Robert Fleming,1300406400,Very nice taste,"I have tried about 25 different K-Cup flavors, and this is my favorite.  It has a wonderful aroma, and just the right amount of Hazelnut.  Use the subscribe option, and this is a deal that can't be beat."
76,B00474ARU8,A5582IFMLAX8I,RandiB,1325289600,Not San Francisco Bay Coffee Company,"My parents fell in love with 'San Francisco Bay Coffee Company' coffee, which use to be available at our local AZ Costco. For christmas I looked every where for this coffee & found what I thought was a great value on Amazon. When I bought it (12/21/11) there was ""No Image Available"", should have been my first warning sign. They had lots of pictures of the 12oz bags of coffee from the San Francisco Bay Coffee Co, but I wanted something bigger, and this was 2 lbs. Now there is a picture availble, but if you look closely it's ""Roger's Family Company"" coffee, who is technically located near the San Francisco Bay Area. So if you're in love with San Francisco Bay Coffee Company, don't buy this coffee. But on the upside, since I waited till the last minute to buy it, I gave it to my parents for christmas anyway & explained what happened, but they said the coffee was pretty decent. So still makes a nice cup of coffee, just not San Francisco Bay Coffee Company coffee."
77,B000J2DQ46,A12RKJ0BEVQN7T,Rockthrowingbuddhist,1291680000,Possibly the best canned clam chowder available.,"The best canned clam chowder I've found currently available.  Very light, nicely seasoned, creamy taste.  Not fishy or oniony.  Good amount of minced clams per serving.  To find better chowder, it would have to be homemade."
78,B006N3IG4K,AW6Q58EC6QC5G,anne williams,1331769600,"Great Coffee, Great Price","Amazon had this as buy one get one free and since it was my favorite, I could not resist.  Great purchase."
79,B001YJ6M7Q,A2O59C4OT9WAVL,muzikluvr,1310601600,Devine  White clam sauce?,"This is the mother load of canned clams. Not just a can of juice with a few floaters, but cups and cups of chopped clams. I found no sand residuals,and I was able to use every last drop of juices.Simply devine recipe on the can, best white clam sauce I've ever made..."
80,B000H23YC2,A3NX29Z4TQK3HM,"JOSEPH ""Joseph Brown""",1243814400,Southeastern Mills Peppered Gravy Mix 4.5 oz bag,We love this stuff!!! I use it in my heat and eat breakfasts I make in advance so I don't have to cook every morning. My wife uses it for all kinds of recipes including just as really good gravy. We used to buy it all the time in California but it's not sold locally so we have to mail order it. MUCH less expensive from Amazon even over the manufacturer. For us the larger 4.5 Oz size is much more economical than the 2.5 Oz.
81,B001E5E29A,AILO4OENJKQN1,Edward S. Pease Jr.,1275523200,Best Breakfast,I have used this product for a few years now. This being the first time from Amazon. I'm glad it was there. This is by far the best pancake/waffle mix on the market bar NONE !
82,B004SISLQ0,ARFW5OX658FE4,Patricia Walker,1337644800,Tea,Purchased this tea because of recommendation. Product arrived well packaged and quickly. I am very pleased with this product and will purchase it again.
83,B006K2ZZ7K,A1UQRSCLF8GW1T,"Michael D. Bigham ""M. Wassir""",1350777600,Great taffy,"Great taffy at a great price.  There was a wide assortment of yummy taffy.  Delivery was very quick.  If your a taffy lover, this is a deal."
84,B001TZU18Q,A2IA8K8505Y1F5,David Scott Allen,1286150400,Best White Polenta,I love white polenta but most of what I find in the U.S. is very coarse.  It still tastes great but the texture leaves a lot to be desired.  Moretti Polenta Friulana Bianco is amazing - the creamiest and finest I have ever seen.
